	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00067_00107-1	0.0	0.0024745008091988934	0.17317522556902132	0.1843146931575422	0.309990772480374	0.08461375122782419	0.007937601740412407	0.03286201355835506	0.11571980823373826	0.0075886389946491165	0.15389280932148647	0.04381662674210484	0.010487669549409412	0.0	0.01667522127287065
SPSC_biopsy1_s_024um_00079_00110-1	0.0	0.0	0.1096711140078283	0.45959546098880255	0.3258311897082512	0.0680928992662256	0.10023929571784743	0.027191371492896233	0.014602223441880332	0.0	0.0068475747865539985	0.06023242455767853	0.0	0.0018652353324056412	0.0
SPSC_biopsy1_s_024um_00119_00132-1	0.0	0.2532599462944017	0.06805486125688535	0.08032722775563954	0.7238171224550265	0.0028589040054225997	0.0	0.0	0.01390392730987841	0.0	0.0	0.0	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00142_00165-1	0.4810436826669856	0.015069423455402013	0.0	0.0	0.13713510257659067	0.0	0.003634993425047044	0.03706885358606846	0.060951477329606894	0.0	0.0	0.10309458593853081	0.0159079338785394	0.004203635621095412	0.06905015097632823
SPSC_biopsy1_s_024um_00102_00126-1	0.0021685297553085928	0.0655311215462439	0.024416611167306746	0.2892582527637659	0.3877279928110674	0.1348622845274847	0.0	0.0	0.0014284105226120229	0.16637554703327243	0.0016325606556981196	0.0	0.0006649514894966335	0.00047145414927748377	0.006998776211380741
SPSC_biopsy1_s_024um_00127_00134-1	0.0	0.2764255770354109	0.16731000155834969	0.17522217674084417	0.04856125253177677	0.0	0.013327183559781904	0.03581383597140047	0.10190134298479826	0.1746892238401226	0.0	0.010103951041353332	0.0021008833459211502	0.0028436138869954645	0.011234276797956945
SPSC_biopsy1_s_024um_00140_00127-1	0.0	0.009640093921939801	0.5599470974861198	0.0	0.1612216953435228	0.022354348106074645	0.0011380189904160575	0.1501628662439357	0.12920809727280785	0.0	0.022343021857933063	0.0	0.0	0.007641650803087958	0.0
SPSC_biopsy1_s_024um_00102_00123-1	0.004886648393075954	0.24276275141671186	0.0	0.20131124233418443	0.278309082286983	0.1076700130806382	0.12915536128354677	0.003590956484563976	0.009864442738988927	0.0	0.004733389836388382	0.024842878244979313	0.0	0.0	0.005545116939485015
SPSC_biopsy1_s_024um_00069_00182-1	0.0	0.11604755014666265	0.1139582958559898	0.24022364688406714	0.05249699868380036	0.3352271418525062	0.039044438559907586	0.005044512046086976	0.0	0.09329867649233746	0.0019270639319880314	0.001564238021395548	0.010500270607028593	0.005643139643448535	0.0
SPSC_biopsy1_s_024um_00065_00175-1	0.0	0.4359882092025216	0.019659878690140464	0.26377725367576366	0.08824842104937593	0.033528601468181235	0.06765233729145893	0.005170943037495622	0.00564616150049865	0.06029034515805837	0.002359033748518131	0.0	0.0019143827611344684	0.0	0.0
